scrape,city,category,title,text
summer,Calgary,m4w,Everyday (qamuSHa') - m4w,"EverydayEveryday I try to find another way to make you smileEveryday I try to find another way to make you laughEveryday I try to find another way to uplift youEveryday I try to lessen your burdensEveryday I try to ease your fearsEveryday I try harder to be there for youEveryday I try to encourage youEveryday I try to compliment youEveryday I try excite youEveryday I try to honour youEveryday I try to be worthy of youAnd...Everyday I Love you more!"
summer,Calgary,m4w,tiperarrys friday night - m4w,I was with my wife.......you were with your husband.....we both wanted to leave with each other. I know this is a long shot but if you read this please message me. I would love to talk to you without other ears around .
summer,Calgary,mw4mm,lets fuck again - mw4mm,lets have a good time today  now till 7pm. address golitahs bath house 308b 17th avenue s.w.(behind the milk restaurant) i have a privet room. see you there
summer,Calgary,m4w,ARE YOU MISSING SOMTHING - m4w,Hello Ladies I'm looking for a Lady between 30-60 to meet for some drinks or a coffee even. I'm a mature 50 yr old who is young at heart and looking to meet someone who isn't into games just to get together and have some fun and eventually be intimate. I'm clean and healthy non smoking. If you do reply please change subject line to favourite colour. we can exchange pictures after we have spoken. Thanks for reading :)
summer,Calgary,m4m,Bob at the stamps game - m4m,"Long shot but I'm looking for Bob from the stamps game. You sat down close to me and two others, one that I work with. You noticed that him and I had the company logo on what we were wearing. They left a little before you and I did which is when I got your name. If you see this and you think you remember me, what's my name and the company I work for. Row of seats would work too. I'd like to meet again sometime and get to know you. You're a very nice guy."
summer,Calgary,m4w,TD bank in the core. saw you once before - m4w,I can't believe I saw you again. I am sure it was you walking past me cause you gave me that same smile you did on the train to bentwood months ago. That was the most captivating smile I've ever seen. You're older than me and I am much taller. But you smiled like you knew I was checking you out and kept walking as your eyes caught mine. If only I could get ahold of you.
summer,Calgary,w4m,Bearded beauty with long hair... - w4m,"We passed in the street and our eyes met and we both smiled, I felt an instant chemistry I wonder if you did...I was the curvy black girl with the curly fro...you were tallish and thin but very 'cool' looking...they say opposites attract right? I wonder if you really were cool.  Sigh... I guess I'll never know."
summer,Calgary,w4m,In another lifetime. - w4m,"It was a very long time ago.   I detest talking on the phone, yet somehow spent HOURS talking to you.  I described myself in the least flattering terms possible and you wanted to meet anyway.   I never could figure out why.   Still can't.   I was about to move and can't remember if I had even figured out where I was going yet.    You drove a green pickup.    If I had had your last name I would have looked you up but I only had the initial. Always wondered where you disappeared to.  Until Christmas in 2008 (or was it 9).   For the life of me I couldn't figure out where I had seen you. What I could figure out was I had never in my life locked eyes that many times with someone else's partner.  I was scheduled for surgery less than a month later.   What was it?27party"
summer,Calgary,m4m,Cruising in The Core - m4m,"I didn't know if you were cruising when I saw you in the washroom at The Bay. Then I ran into you again as you were leaving Banker's Court and followed you to the food court washroom. There were too many people around to make a move, but you were definitely checking out my rock hard dick at the urinals. I lost track of you after that, but I hope we bump into each other again soon.If this was you, reply with the colour of jacket I was wearing."
summer,Calgary,w4m,RICHARD ( FRANCE WITH LOVE ) - w4m,"I'm hoping that you'll read this and hope it's not too late. I' am so sorry I had lost your contact way back 2006. I tried to look for you on social media but failed to find you. Because we just met twice the only thing that I remember was your name. ( I didn't remember your last name since it was French, It's hard to pronounced that's why it's just your name I remember) Please if ever you read this send me your picture, the hotel where we met in Philippines. So that I know it's you."
summer,Calgary,w4m,stay classy - w4m,"this afternoon, just before 3pm, we were both on the #19 bus heading west -- i sat behind you and you complimented my dress (and pearls!) and then just before you got off the bus you gave me a rock that you wrote ""stay classy"" on in colors matching my dress. haha. it totally made my day to be honest and i wanna know who you are!! so hopefully you read these... :) tell me where you got off so i know it's you?"
summer,Calgary,m4w,Woman with One side of head shaved - m4w,"I saw you by the art box today in forest lawn, you were hot, great body, but what stood out was your hair- one side was shaved, the other longer but a little curly... You had bigger glasses on too. I thought you were very attractive! You loved edgy, so who knows, maybe you read this.If you happen to read this, describe what you were wearing and let's chat! I would love to hear from you, maybe we could go for a beer!?!"
summer,Calgary,m4m,THE GUY ON THE 9TH FLOOR IN DOWNTOWN bUILDING - m4m,"HI THEREON THURSDAY 11 JUNE AT AROUND 5PM U WERE WAITING FOR THE ELEVATOR AT THE LOBBY SITTING ON THE SECURITY GUARDS TABLE I CAME IN THE ELEVATOR CAME AND I ENTERED AND THEN U ENTERED WE DIDN SMILE AT EACH OTHER AND I FELT LIKE U WERE INTERESTED IN ME....WOULD LOVE TO MEET UP WITH U ....IF ITS U TELL ME THEN NAME OF THE BUILDING WHAT FLOOR I GOT DOWN AT AND WHO ELSE WAS WITH US IN THE ELEVATOR ALSO U SAID SOMETHING TO ME WHAT DID U SAY>?/HOPE U READ THIS"
summer,Calgary,m4m,In and out of the steam room one day in the gym - m4m,"Hey we spoke one time inside the steam room and I know for the fact that you enjoy to be inside, but one day I saw you in and and out of the steam room for around one hour, I wanted to talk to you but someone came in and you get out, then you came in again but shy to follow you back in.  It was one Sunday afternoon that day...Anyway, if you see this and you think it was you, hit me up and let's start the conversation, and maybe set up something fun inside or can give you a good massage."
